,ticker,entry_date,exit_date,position,entry_price,exit_price,pnl,return_pct
18,GOOGL,2023-01-23T00:00:00-05:00,2023-02-02T00:00:00-05:00,-1,99.315185546875,107.22735595703125,-7.91217041015625,-7.966727712975823
19,GOOGL,2023-02-02T00:00:00-05:00,2023-02-03T00:00:00-05:00,-1,107.22735595703125,104.28143310546875,2.9459228515625,2.7473612729414003
20,GOOGL,2023-03-16T00:00:00-04:00,2023-03-17T00:00:00-04:00,-1,99.8426513671875,101.136474609375,-1.2938232421875,-1.295862263742632
21,GOOGL,2023-03-17T00:00:00-04:00,2023-03-31T00:00:00-04:00,-1,101.136474609375,103.23643493652344,-2.0999603271484375,-2.0763629889802173
22,GOOGL,2023-05-10T00:00:00-04:00,2023-05-11T00:00:00-04:00,-1,111.21827697753906,116.01533508300781,-4.79705810546875,-4.313192252059015
23,GOOGL,2023-05-11T00:00:00-04:00,2023-05-12T00:00:00-04:00,-1,116.01533508300781,116.95087432861328,-0.9355392456054688,-0.8063927453522415
24,GOOGL,2023-05-12T00:00:00-04:00,2023-05-15T00:00:00-04:00,-1,116.95087432861328,115.95562744140625,0.9952468872070312,0.8509956791007363
25,GOOGL,2023-05-15T00:00:00-04:00,2023-05-16T00:00:00-04:00,-1,115.95562744140625,118.94134521484375,-2.9857177734375,-2.574879580506965
26,GOOGL,2023-05-16T00:00:00-04:00,2023-05-17T00:00:00-04:00,-1,118.94134521484375,120.2650146484375,-1.32366943359375,-1.1128757886526388
27,GOOGL,2023-05-17T00:00:00-04:00,2023-05-18T00:00:00-04:00,-1,120.2650146484375,122.24554443359375,-1.98052978515625,-1.6468045931277666
28,GOOGL,2023-05-18T00:00:00-04:00,2023-06-01T00:00:00-04:00,-1,122.24554443359375,123.13131713867188,-0.885772705078125,-0.7245848584357155
29,GOOGL,2023-06-26T00:00:00-04:00,2023-06-27T00:00:00-04:00,1,117.77690887451172,117.7669677734375,-0.00994110107421875,-0.008440619786354504
30,GOOGL,2023-06-27T00:00:00-04:00,2023-06-30T00:00:00-04:00,1,117.7669677734375,119.13044738769531,1.3634796142578125,1.1577776349654365
31,GOOGL,2023-07-10T00:00:00-04:00,2023-07-26T00:00:00-04:00,1,115.89590454101562,128.6549072265625,12.759002685546875,11.009019461107409
32,GOOGL,2023-07-26T00:00:00-04:00,2023-07-27T00:00:00-04:00,-1,128.6549072265625,128.78428649902344,-0.1293792724609375,-0.10056302961930508
33,GOOGL,2023-07-27T00:00:00-04:00,2023-07-28T00:00:00-04:00,-1,128.78428649902344,131.9491729736328,-3.164886474609375,-2.4575098101221955
34,GOOGL,2023-07-28T00:00:00-04:00,2023-07-31T00:00:00-04:00,-1,131.9491729736328,132.08848571777344,-0.139312744140625,-0.10558061183791098
35,GOOGL,2023-07-31T00:00:00-04:00,2023-08-04T00:00:00-04:00,-1,132.08848571777344,127.50042724609375,4.5880584716796875,3.4734734422520006
36,GOOGL,2023-08-29T00:00:00-04:00,2023-08-30T00:00:00-04:00,-1,133.9296875,135.23345947265625,-1.30377197265625,-0.9734749606253281
37,GOOGL,2023-08-30T00:00:00-04:00,2023-09-01T00:00:00-04:00,-1,135.23345947265625,135.01449584960938,0.218963623046875,0.16191527148734125
38,GOOGL,2023-09-26T00:00:00-04:00,2023-10-25T00:00:00-04:00,1,127.95823669433594,125.01232147216797,-2.9459152221679688,-2.302247435001087
39,GOOGL,2023-10-25T00:00:00-04:00,2023-10-27T00:00:00-04:00,1,125.01232147216797,121.58869171142578,-3.4236297607421875,-2.7386338565870125
40,GOOGL,2023-10-27T00:00:00-04:00,2023-11-10T00:00:00-05:00,1,121.58869171142578,131.9591064453125,10.370414733886719,8.529094760308373
41,GOOGL,2023-12-21T00:00:00-05:00,2023-12-22T00:00:00-05:00,-1,139.75184631347656,140.8167724609375,-1.0649261474609375,-0.7620122206272737
42,MSFT,2023-02-07T00:00:00-05:00,2023-03-20T00:00:00-04:00,-1,262.7131652832031,267.96807861328125,-5.254913330078125,-2.0002474274227415
43,MSFT,2023-04-25T00:00:00-04:00,2023-04-26T00:00:00-04:00,1,271.1081237792969,290.745849609375,19.637725830078125,7.243503276967371
44,MSFT,2023-04-26T00:00:00-04:00,2023-04-27T00:00:00-04:00,-1,290.745849609375,300.0577087402344,-9.311859130859375,-3.202748772981665
45,MSFT,2023-04-27T00:00:00-04:00,2023-04-28T00:00:00-04:00,-1,300.0577087402344,302.44964599609375,-2.391937255859375,-0.7971590751331507
46,MSFT,2023-04-28T00:00:00-04:00,2023-05-10T00:00:00-04:00,-1,302.44964599609375,307.42059326171875,-4.970947265625,-1.6435619387992941
47,MSFT,2023-05-25T00:00:00-04:00,2023-05-26T00:00:00-04:00,-1,321.51885986328125,328.3947448730469,-6.875885009765625,-2.138563508432893
48,MSFT,2023-05-26T00:00:00-04:00,2023-05-30T00:00:00-04:00,-1,328.3947448730469,326.7373962402344,1.6573486328125,0.5046818375407345
49,MSFT,2023-05-30T00:00:00-04:00,2023-06-15T00:00:00-04:00,-1,326.7373962402344,343.39935302734375,-16.661956787109375,-5.09949487840646
50,MSFT,2023-06-15T00:00:00-04:00,2023-06-26T00:00:00-04:00,-1,343.39935302734375,324.16265869140625,19.2366943359375,5.601843499805821
51,MSFT,2023-07-18T00:00:00-04:00,2023-07-19T00:00:00-04:00,-1,354.6355285644531,350.28509521484375,4.350433349609375,1.2267336460110783
52,MSFT,2023-07-19T00:00:00-04:00,2023-07-26T00:00:00-04:00,-1,350.28509521484375,333.2088623046875,17.07623291015625,4.874952758033486
53,MSFT,2023-09-05T00:00:00-04:00,2023-09-11T00:00:00-04:00,-1,329.7424621582031,334.0823669433594,-4.33990478515625,-1.3161498087783612
54,MSFT,2023-09-11T00:00:00-04:00,2023-09-22T00:00:00-04:00,-1,334.0823669433594,313.39129638671875,20.691070556640625,6.193403963804115
55,MSFT,2023-09-22T00:00:00-04:00,2023-10-25T00:00:00-04:00,1,313.39129638671875,336.7812194824219,23.389923095703125,7.46348841380726
56,MSFT,2023-11-01T00:00:00-04:00,2023-11-02T00:00:00-04:00,-1,342.11956787109375,344.3438720703125,-2.22430419921875,-0.6501540420677835
57,MSFT,2023-11-02T00:00:00-04:00,2023-11-03T00:00:00-04:00,-1,344.3438720703125,348.7727355957031,-4.428863525390625,-1.2861746308313229
58,MSFT,2023-11-03T00:00:00-04:00,2023-11-06T00:00:00-05:00,-1,348.7727355957031,352.46014404296875,-3.687408447265625,-1.0572524945126627
59,MSFT,2023-11-06T00:00:00-05:00,2023-11-07T00:00:00-05:00,-1,352.46014404296875,356.4145202636719,-3.954376220703125,-1.1219357103312775
60,MSFT,2023-11-07T00:00:00-05:00,2023-11-08T00:00:00-05:00,-1,356.4145202636719,359.0540466308594,-2.6395263671875,-0.740577674903594
61,MSFT,2023-11-08T00:00:00-05:00,2023-12-21T00:00:00-05:00,-1,359.0540466308594,370.0255126953125,-10.971466064453125,-3.055658658467315
